index,id,crawl_id,visit_id,url,method,referrer,response_status,response_status_text,is_cached,headers,channel_id,location,time_stamp,content_hash
0,1,1,1,https://www.accuweather.com/,GET,,200,OK,0,"[[""Content-Type"",""text/html; charset=utf-8""],[""Cache-Control"",""no-store,no-cache""],[""Pragma"",""no-cache""],[""Content-Encoding"",""gzip""],[""access-control-allow-credentials"",""true""],[""access-control-allow-headers"",""Content-Type, X-CSRF-Token, X-Requested-With, Accept, Accept-Version, Content-Length, Content-MD5, Date, X-Api-Version, X-File-Name""],[""access-control-allow-methods"",""POST,GET,PUT,PATCH,DELETE,OPTIONS""],[""Access-Control-Allow-Origin"",""*""],[""request-context"",""appId=cid-v1:69db91ae-4014-4da6-962b-6e1205fccce5""],[""x-akamai-transformed"",""9 35052 0 pmb=mTOE,2mRUM,3""],[""Date"",""Sun, 29 Nov 2020 14:48:06 GMT""],[""Content-Length"",""32059""],[""Vary"",""Accept-Encoding""],[""Set-Cookie"",""awx_session_essential=%7B%22partner%22%3Anull%2C%22featuredIndex%22%3A%7B%22lifestyle%22%3A%22allergies%22%2C%22localizedLifestyle%22%3A%22Allergies%22%2C%22category%22%3A%22Low%22%2C%22categoryColor%22%3Anull%2C%22isStatusRed%22%3Afalse%7D%7D; expires=Sun, 29 Nov 2020 14:58:06 GMT; path=/; samesite=lax\nAKA_A2=A; expires=Sun, 29-Nov-2020 15:48:06 GMT; path=/; domain=accuweather.com; secure; HttpOnly\nak_bmsc=404195DA82D46920A9B3B94D6A3D074BB81B7836AA1E0000A6B4C35FD7F2F940~pl22dZ3y2V8qS2Lrmvr0gRGWvJe3Z+DPfijya3LpfdGzz9YartKUF0mePHe2lY/uK5VwlFQ+WIwGwjYP1qWugexouPIr7oM6hj3LgoVzE0mkii8PIj9paWE4rsesiktlXFtfH8TjJ9ABpbY8O4yOq8bNb6VEFKEvRU2QeStzBrpFnNoqPUEvSu6uuyQ+WRPKDifEBbOlW73KVuK/i85Ww8ZCb0oPxep6HkhHPBMZrbRcA=; expires=Sun, 29 Nov 2020 16:48:06 GMT; max-age=7200; path=/; domain=.accuweather.com; HttpOnly\nbm_mi=291132706F0A44CA1A043BC5E67B01CB~Fa9gcjlKtJTMcmHRlGwVuVw4Pt9PT32VkIouZUUB2shhTttKq+vXr9yIGDhHwi3YHAwI+RTz5xzP6lIpCMzKsqyfQ4OtPb7WNMiDoAmoQLPFmFual9Hz4gGhuSOmkbF6hmIHrxrCTw6MEAGEf5XC2BBh/czw0MGT1/+aJe7bQty9b9bVvQa6GnXxuQLhGz7E2sgEKFPi39+iTvZgkhB02R5qJKfQupTI2OXklFWBKUA=; Domain=.accuweather.com; Path=/; Max-Age=0; HttpOnly""],[""server-timing"",""cdn-cache; desc=MISS, edge; dur=38, origin; dur=46""],[""Link"",""<https://www.accuweather.com/fonts/solis-regular.woff>;rel=\""preload\"";as=\""font\"";type=\""font/woff\"";crossorigin,<https://www.accuweather.com/fonts/solis-medium.woff>;rel=\""preload\"";as=\""font\"";type=\""font/woff\"";crossorigin,<https://www.accuweather.com/fonts/solis-bold.woff>;rel=\""preload\"";as=\""font\"";type=\""font/woff\"";crossorigin, <https://securepubads.g.doubleclick.net>;rel=\""preconnect\"",<https://www.google-analytics.com>;rel=\""preconnect\"",<https://sb.scorecardresearch.com>;rel=\""preconnect\"",<https://js-sec.indexww.com>;rel=\""preconnect\"",<https://fastlane.rubiconproject.com>;rel=\""preconnect\"",<https://cms.accuweather.com>;rel=\""preconnect\"",<https://static.criteo.net>;rel=\""preconnect\"",<https://adservice.google.com>;rel=\""preconnect\""""],[""strict-transport-security"",""max-age=15768000 ; includeSubDomains ; preload""],[""X-Firefox-Spdy"",""h2""]]",{22ef43a6-de71-4c44-a652-1561ba75a092},,2020-11-29T14:48:06.054Z,
1,2,1,1,https://www.accuweather.com/advertisement.js,GET,https://www.accuweather.com/,200,OK,0,"[[""Content-Type"",""application/javascript""],[""Accept-Ranges"",""bytes""],[""access-control-allow-credentials"",""true""],[""access-control-allow-headers"",""Content-Type, X-CSRF-Token, X-Requested-With, Accept, Accept-Version, Content-Length, Content-MD5, Date, X-Api-Version, X-File-Name""],[""access-control-allow-methods"",""POST,GET,PUT,PATCH,DELETE,OPTIONS""],[""Access-Control-Allow-Origin"",""*""],[""Content-Encoding"",""br""],[""Etag"",""\""1d698273425141c\""""],[""Last-Modified"",""Mon, 05 Oct 2020 00:19:05 GMT""],[""request-context"",""appId=cid-v1:69db91ae-4014-4da6-962b-6e1205fccce5""],[""Server"",""Akamai Resource Optimizer""],[""Content-Length"",""32""],[""Cache-Control"",""public, max-age=26731951""],[""Expires"",""Tue, 05 Oct 2021 00:20:36 GMT""],[""Date"",""Sun, 29 Nov 2020 14:48:05 GMT""],[""server-timing"",""cdn-cache; desc=HIT, edge; dur=1""],[""strict-transport-security"",""max-age=15768000 ; includeSubDomains ; preload""],[""x-akamai-http2-push"",""1""],[""X-Firefox-Spdy"",""h2""]]",{c10d3ca8-c692-4eff-a67f-eed04ef96016},,2020-11-29T14:48:07.482Z,
2,3,1,1,https://js-sec.indexww.com/ht/p/185017-157706232597250.js,GET,https://www.accuweather.com/,200,OK,0,"[[""Server"",""Apache""],[""Last-Modified"",""Sun, 29 Nov 2020 14:41:37 GMT""],[""Etag"",""\""da4204-994b-5b53fe417c153\""""],[""Accept-Ranges"",""bytes""],[""P3P"",""policyref=\""/w3c/p3p.xml\"", CP=\""NOI DSP COR DEVa TAIa OUR BUS UNI\""""],[""Content-Type"",""text/javascript""],[""Vary"",""Accept-Encoding""],[""Content-Encoding"",""gzip""],[""Cache-Control"",""max-age=3337""],[""Expires"",""Sun, 29 Nov 2020 15:43:43 GMT""],[""Date"",""Sun, 29 Nov 2020 14:48:06 GMT""],[""Content-Length"",""13228""],[""Connection"",""keep-alive""]]",{f5d305ac-8fff-42f9-b660-4c4766149e0d},,2020-11-29T14:48:07.486Z,
3,4,1,1,https://www.accuweather.com/bundles/prebid.ea0862eadfed3f311320.js,GET,https://www.accuweather.com/,200,OK,0,"[[""Content-Type"",""application/javascript""],[""access-control-allow-credentials"",""true""],[""access-control-allow-headers"",""Content-Type, X-CSRF-Token, X-Requested-With, Accept, Accept-Version, Content-Length, Content-MD5, Date, X-Api-Version, X-File-Name""],[""access-control-allow-methods"",""POST,GET,PUT,PATCH,DELETE,OPTIONS""],[""Access-Control-Allow-Origin"",""*""],[""Content-Encoding"",""br""],[""Etag"",""W/\""1d6bd0cbcdcf132\""""],[""Last-Modified"",""Tue, 17 Nov 2020 18:26:21 GMT""],[""request-context"",""appId=cid-v1:69db91ae-4014-4da6-962b-6e1205fccce5""],[""Server"",""Akamai Resource Optimizer""],[""Content-Length"",""68020""],[""Cache-Control"",""public, max-age=30512241""],[""Expires"",""Wed, 17 Nov 2021 18:25:27 GMT""],[""Date"",""Sun, 29 Nov 2020 14:48:06 GMT""],[""server-timing"",""cdn-cache; desc=HIT, edge; dur=1""],[""strict-transport-security"",""max-age=15768000 ; includeSubDomains ; preload""],[""X-Firefox-Spdy"",""h2""]]",{a788690f-36b9-4170-a6be-c4226d60be1e},,2020-11-29T14:48:07.488Z,
4,5,1,1,https://securepubads.g.doubleclick.net/tag/js/gpt.js,GET,https://www.accuweather.com/,200,OK,0,"[[""Vary"",""Accept-Encoding""],[""Content-Encoding"",""gzip""],[""Content-Type"",""text/javascript""],[""timing-allow-origin"",""*""],[""Content-Length"",""18516""],[""Date"",""Sun, 29 Nov 2020 14:48:06 GMT""],[""Expires"",""Sun, 29 Nov 2020 14:48:06 GMT""],[""Cache-Control"",""private, max-age=900, stale-while-revalidate=3600""],[""Etag"",""\""708 / 271 of 1000 / last-modified: 1606134076\""""],[""X-Content-Type-Options"",""nosniff""],[""Server"",""sffe""],[""x-xss-protection"",""0""],[""Alt-Svc"",""h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",{866d6b87-ff53-40cb-8099-57b500b3d64b},,2020-11-29T14:48:07.494Z,
5,6,1,1,https://www.accuweather.com/bundles/ad-manager.6a173fc24dfdf40d06fb.js,GET,https://www.accuweather.com/,200,OK,0,"[[""Content-Type"",""application/javascript""],[""access-control-allow-credentials"",""true""],[""access-control-allow-headers"",""Content-Type, X-CSRF-Token, X-Requested-With, Accept, Accept-Version, Content-Length, Content-MD5, Date, X-Api-Version, X-File-Name""],[""access-control-allow-methods"",""POST,GET,PUT,PATCH,DELETE,OPTIONS""],[""Access-Control-Allow-Origin"",""*""],[""Content-Encoding"",""br""],[""Etag"",""W/\""1d6bd0cbcdf90e9\""""],[""Last-Modified"",""Tue, 17 Nov 2020 20:53:41 GMT""],[""request-context"",""appId=cid-v1:69db91ae-4014-4da6-962b-6e1205fccce5""],[""Server"",""Akamai Resource Optimizer""],[""Content-Length"",""11571""],[""Cache-Control"",""public, max-age=30521157""],[""Expires"",""Wed, 17 Nov 2021 20:54:03 GMT""],[""Date"",""Sun, 29 Nov 2020 14:48:06 GMT""],[""server-timing"",""cdn-cache; desc=HIT, edge; dur=1""],[""strict-transport-security"",""max-age=15768000 ; includeSubDomains ; preload""],[""X-Firefox-Spdy"",""h2""]]",{817cac48-1b31-415c-ab1a-25ffd594109f},,2020-11-29T14:48:07.496Z,
6,7,1,1,https://www.accuweather.com/bundles/home.home.417bf1974b7f3a1001ea.css,GET,https://www.accuweather.com/,200,OK,0,"[[""Content-Type"",""text/css""],[""access-control-allow-credentials"",""true""],[""access-control-allow-headers"",""Content-Type, X-CSRF-Token, X-Requested-With, Accept, Accept-Version, Content-Length, Content-MD5, Date, X-Api-Version, X-File-Name""],[""access-control-allow-methods"",""POST,GET,PUT,PATCH,DELETE,OPTIONS""],[""Access-Control-Allow-Origin"",""*""],[""Content-Encoding"",""br""],[""Etag"",""W/\""1d6bd0cbcdee70e\""""],[""Last-Modified"",""Tue, 17 Nov 2020 21:32:35 GMT""],[""request-context"",""appId=cid-v1:69db91ae-4014-4da6-962b-6e1205fccce5""],[""Server"",""Akamai Resource Optimizer""],[""Content-Length"",""13789""],[""Cache-Control"",""public, max-age=30523502""],[""Expires"",""Wed, 17 Nov 2021 21:33:07 GMT""],[""Date"",""Sun, 29 Nov 2020 14:48:05 GMT""],[""server-timing"",""cdn-cache; desc=HIT, edge; dur=1""],[""strict-transport-security"",""max-age=15768000 ; includeSubDomains ; preload""],[""x-akamai-http2-push"",""1""],[""X-Firefox-Spdy"",""h2""]]",{a9b0e9a4-c1c5-4fa4-889e-9ca70912090b},,2020-11-29T14:48:07.498Z,
7,8,1,1,https://www.accuweather.com/bundles/1.ead68340afe4e7b2f32e.css,GET,https://www.accuweather.com/,200,OK,0,"[[""Content-Type"",""text/css""],[""access-control-allow-credentials"",""true""],[""access-control-allow-headers"",""Content-Type, X-CSRF-Token, X-Requested-With, Accept, Accept-Version, Content-Length, Content-MD5, Date, X-Api-Version, X-File-Name""],[""access-control-allow-methods"",""POST,GET,PUT,PATCH,DELETE,OPTIONS""],[""Access-Control-Allow-Origin"",""*""],[""Content-Encoding"",""br""],[""Etag"",""W/\""1d64eee3016edc1\""""],[""Last-Modified"",""Tue, 30 Jun 2020 15:58:00 GMT""],[""request-context"",""appId=cid-v1:69db91ae-4014-4da6-962b-6e1205fccce5""],[""Server"",""Akamai Resource Optimizer""],[""Content-Length"",""121""],[""Cache-Control"",""public, max-age=18407530""],[""Expires"",""Wed, 30 Jun 2021 16:00:15 GMT""],[""Date"",""Sun, 29 Nov 2020 14:48:05 GMT""],[""server-timing"",""cdn-cache; desc=HIT, edge; dur=1""],[""strict-transport-security"",""max-age=15768000 ; includeSubDomains ; preload""],[""x-akamai-http2-push"",""1""],[""X-Firefox-Spdy"",""h2""]]",{5d6e7339-21ab-41a5-9a05-f4aef602d7a5},,2020-11-29T14:48:07.512Z,
8,9,1,1,https://www.accuweather.com/akam/11/7aab51ff,GET,https://www.accuweather.com/,200,OK,0,"[[""Last-Modified"",""Thu, 02 May 2019 20:02:46 GMT""],[""Etag"",""\""2d56dcc4f3435004bf095bfa4d9187732c5aa1d83bbc21ab85fe9f7ef178cef3\""""],[""Content-Type"",""application/javascript""],[""Content-Encoding"",""gzip""],[""Content-Length"",""10441""],[""Date"",""Sun, 29 Nov 2020 14:48:06 GMT""],[""Vary"",""Accept-Encoding""],[""Set-Cookie"",""ak_bmsc=404195DA82D46920A9B3B94D6A3D074BB81B7836AA1E0000A6B4C35FD7F2F940~pl1u6omiAn6pGst2G3vwuQ2/U8s8kuOmVdoT59DZ/eEV7br3AfMRTaODUUm3gyl3hhKXTbEabBZlxsblOuh8GG38zTt7QgKkAl2lZiD6kmXFo0pOxOSq1oM/wN5xi0DHjJUss5EmwQWaJscHW5pNFka1wPr7gfrBmatWq5h7Y6N8y5qx5/2UGMXXhVGshMfQR6YrR3P9ksuhGsJ2/tVlI/VzjqD/364akbVJmDzp95LkcXhgTn2Lz0bsLmwt/KOiMdLDWxaE/fRagOzN26APcjkDbIrK05dsYLciXWv4VBvFQwUByAo2JK546jn3xlc0d3YVat+FOxsZbrtGcv7pO7OA==; expires=Sun, 29 Nov 2020 16:48:06 GMT; max-age=7200; path=/; domain=.accuweather.com; HttpOnly""],[""server-timing"",""cdn-cache; desc=HIT, edge; dur=1""],[""strict-transport-security"",""max-age=15768000 ; includeSubDomains ; preload""],[""X-Firefox-Spdy"",""h2""]]",{3f6df050-53af-4627-8cad-319959d452fc},,2020-11-29T14:48:07.514Z,
9,10,1,1,https://www.accuweather.com/images/icons/orange-tick.svg,GET,https://www.accuweather.com/,200,OK,0,"[[""Content-Type"",""image/svg+xml""],[""Last-Modified"",""Tue, 17 Nov 2020 18:03:46 GMT""],[""Etag"",""W/\""1d6bd0bfe22ef84\""""],[""access-control-allow-credentials"",""true""],[""access-control-allow-headers"",""Content-Type, X-CSRF-Token, X-Requested-With, Accept, Accept-Version, Content-Length, Content-MD5, Date, X-Api-Version, X-File-Name""],[""access-control-allow-methods"",""POST,GET,PUT,PATCH,DELETE,OPTIONS""],[""Access-Control-Allow-Origin"",""*""],[""request-context"",""appId=cid-v1:69db91ae-4014-4da6-962b-6e1205fccce5""],[""Content-Encoding"",""gzip""],[""Content-Length"",""359""],[""Cache-Control"",""public, max-age=569303""],[""Expires"",""Sun, 06 Dec 2020 04:56:29 GMT""],[""Date"",""Sun, 29 Nov 2020 14:48:06 GMT""],[""Vary"",""Accept-Encoding""],[""server-timing"",""cdn-cache; desc=HIT, edge; dur=1""],[""strict-transport-security"",""max-age=15768000 ; includeSubDomains ; preload""],[""X-Firefox-Spdy"",""h2""]]",{1b39fb5d-331a-421f-ab01-6b82b9b6da28},,2020-11-29T14:48:07.516Z,
